[2019-07-26 09:05:03] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&authkey=ZWNlMkNQWkx4dTV5OERQeVloWDcvaUNRWnRMdTVLR1BOc0VNYVBnL0lqcENOWWZHUmsxQWMxMDFNTUtGWExJNlROcjN6WEJBMXNZMXhqeEZYVWNTZHVaRkRzNXhWZmRWaEU5RWhFZE8rK2xkQ3c%3D&timestamp=1564103084880 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:04] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135504562 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:04] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135504589 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:04] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135504589 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:09] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135509716 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:09] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135509716 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:09] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135509793 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:09] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135509793 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135509955 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135509955 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135510008 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135510008 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:10] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135510105 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:10] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135510105 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:13] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135513915 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:13] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135513915 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135513943 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135513943 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:13] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135514217 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:13] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135514217 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:14] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135514823 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:14] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135514823 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:16] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_picker&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135516927 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:16] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_picker&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135516927 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:17] trace  /app/ewei_shopv2_api.php?i=2&r=member.cart.add&timestamp=1564135518122 id=34; total=1; optionid=; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:17] trace  /app/ewei_shopv2_api.php?i=2&r=member.cart.add&timestamp=1564135518122 id=34; total=1; optionid=; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:32] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135532408 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:32] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135532408 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:32] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135532530 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:32] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135532530 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135532600 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135532600 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135532628 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135532628 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135532659 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:32] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135532659 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:35] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135536211 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:35] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135536211 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:36] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135536262 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:36] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135536262 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:36] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135536535 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:36] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135536535 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:36] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135537082 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:36] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=34&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135537082 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135550451 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135550451 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135550477 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135550477 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135550502 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:50] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135550502 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:52] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135552226 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:52] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135552226 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:52] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135552283 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:52] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135552283 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:52] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=18&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135552941 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:52] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=18&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135552941 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:53] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=18&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135553437 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:53] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=18&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135553437 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:55] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_picker&id=18&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135555800 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:55] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_picker&id=18&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135555800 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:56] trace  /app/ewei_shopv2_api.php?i=2&r=member.cart.add&timestamp=1564135557158 id=18; total=1; optionid=; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:56] trace  /app/ewei_shopv2_api.php?i=2&r=member.cart.add&timestamp=1564135557158 id=18; total=1; optionid=; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:59] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135559488 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:59] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135559488 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:05:59] trace  /app/ewei_shopv2_api.php?i=2&r=member.cart.get_cart&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135559775 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:05:59] trace  /app/ewei_shopv2_api.php?i=2&r=member.cart.get_cart&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135559775 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:06:06] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=0&merchid=&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&mid=&authkey=&timestamp=1564135566297 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:06:06] trace  /app/ewei_shopv2_api.php?i=2&r=yoxwechatbusiness.order.get_list&page=1&status=0&merchid=&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&mid=&authkey=&timestamp=1564135566297 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:06:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&mid=&merchid=&authkey=&timestamp=1564135569847 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:06:09] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&mid=&merchid=&authkey=&timestamp=1564135569847 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:06:10] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&mid=&merchid=&authkey=&timestamp=1564135569852 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:06:10] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&mid=&merchid=&authkey=&timestamp=1564135569852 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:06:10] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&mid=&merchid=&authkey=&timestamp=1564135569855 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:06:10] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5AqK5fXwChfll8RgA0GTRF4&mid=&merchid=&authkey=&timestamp=1564135569855 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:13] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135753917 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:13] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135753917 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135754019 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:13] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=home&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135754019 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135754097 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_shopindex&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135754097 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135754125 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_hasnewcoupon&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135754125 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135754154 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:14] trace  /app/ewei_shopv2_api.php?i=2&r=shop.get_cpinfos&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135754154 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:18] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135758627 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:18] trace  /app/ewei_shopv2_api.php?i=2&r=black&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135758627 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:18] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135758661 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:18] trace  /app/ewei_shopv2_api.php?i=2&r=diypage&type=goodsdetail&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135758661 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:18] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=24&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135758927 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:18] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_detail&id=24&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135758927 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:19] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=24&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135759467 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:19] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_comments&id=24&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135759467 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:21] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_picker&id=24&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135761684 yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:21] trace  /app/ewei_shopv2_api.php?i=2&r=goods.get_picker&id=24&comefrom=wxapp&openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg&mid=&merchid=&authkey=&timestamp=1564135761684 yoxwechatbusinessModel::set_user:END
[2019-07-26 18:09:22] trace  /app/ewei_shopv2_api.php?i=2&r=member.cart.add&timestamp=1564135762872 id=24; total=1; optionid=; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:BEGIN
[2019-07-26 18:09:22] trace  /app/ewei_shopv2_api.php?i=2&r=member.cart.add&timestamp=1564135762872 id=24; total=1; optionid=; comefrom=wxapp; openid=sns_wa_oWJzS5E6FV0vFTKNh9Sr-s7BSShg; mid=; merchid=; authkey=; 
yoxwechatbusinessModel::set_user:END
